2 2 0 1.3078 0.01 0 0.184243 0.184243 1.00306 0 
2 2 0 1.29982 0.01 0 0.178223 0.178223 1.00327 0 
2 2 0 1.29175 0.01 0 0.172309 0.172309 1.0035 0 
2 2 0 1.28361 0.01 0 0.1665 0.1665 1.00375 0 
2 2 0 1.2754 0.01 0 0.160794 0.160794 1.00401 0 
2 2 0 1.26712 0.01 0 0.155188 0.155188 1.00429 0 
2 2 0 1.25877 0.01 0 0.149682 0.149682 1.00459 0 
2 2 0 1.25036 0.01 0 0.144272 0.144272 1.00492 0 
2 2 0 1.24189 0.01 0 0.138957 0.138957 1.00527 0 
2 2 0 1.23336 0.01 0 0.133736 0.133736 1.00564 0 
2 2 0 1.22477 0.01 0 0.128605 0.128605 1.00604 0 
2 2 0 1.21613 0.01 0 0.123564 0.123564 1.00648 0 
2 2 0 1.20745 0.01 0 0.11861 0.11861 1.00696 0 
2 2 0 1.19871 0.01 0 0.113741 0.113741 1.00748 0 
2 2 0 1.18993 0.01 0 0.108955 0.108955 1.00805 0 
2 2 0 1.18111 0.01 0 0.10425 0.10425 1.00867 0 
2 2 0 1.17224 0.01 0 0.0996228 0.0996228 1.00936 0 
2 2 0 1.16334 0.01 0 0.0950722 0.0950722 1.01012 0 
2 2 0 1.15439 0.01 0 0.0905952 0.0905952 1.01097 0 
2 2 0 1.14542 0.01 0 0.086189 0.086189 1.01193 0 
2 2 0 1.13641 0.01 0 0.0818506 0.0818506 1.013 0 
2 2 0 1.12737 0.01 0 0.0775765 0.0775765 1.01423 0 
2 2 0 1.1183 0.01 0 0.0733629 0.0733629 1.01563 0 
2 2 0 1.1092 0.01 0 0.0692056 0.0692056 1.01726 0 
2 2 0 1.10008 0.01 0 0.0650992 0.0650992 1.01917 0 
2 2 0 1.09095 0.01 0 0.0610374 0.0610374 1.02143 0 
2 2 0 1.08179 0.01 0 0.0570126 0.0570126 1.02418 0 
2 2 0 1.07263 0.01 0 0.0530148 0.0530148 1.02757 0 
2 2 0 1.06345 0.01 0 0.0490309 0.0490309 1.03188 0 
2 2 0 1.05428 0.01 0 0.0450428 0.0450428 1.03752 0 
2 2 0 1.04513 0.01 0 0.0410244 0.0410244 1.04528 0 
2 2 0 1.036 0.01 0 0.0369352 0.0369352 1.05665 0 
2 2 0 1.02694 0.01 0 0.0327073 0.0327073 1.075 0 
2 2 0 1.01801 0.01 0 0.0282098 0.0282098 1.10995 0 
2 2 0 1.4942 0.01 0 0.5 0.5 1.10995 0 
2 2 0 1.4942 0.01 0 0.51 0.51 1.10995 0 
2 2 0 1.49347 0.01 0 0.519987 0.519987 1.00001 0 
2 2 0 1.49263 0.01 0 0.529951 0.529951 1.00002 0 
2 2 0 1.49145 0.01 0 0.539881 0.539881 1.00003 0 
2 2 0 1.48993 0.01 0 0.549766 0.549766 1.00004 0 
2 2 0 1.4881 0.01 0 0.559596 0.559596 1.00006 0 
2 2 0 1.48594 0.01 0 0.569361 0.569361 1.00008 0 
2 2 0 1.48347 0.01 0 0.579051 0.579051 1.00011 0 
2 2 0 1.4807 0.01 0 0.588659 0.588659 1.00014 0 
2 2 0 1.47763 0.01 0 0.598177 0.598177 1.00017 0 
2 2 0 1.47427 0.01 0 0.607597 0.607597 1.00021 0 
2 2 0 1.47064 0.01 0 0.616913 0.616913 1.00025 0 
2 2 0 1.46674 0.01 0 0.626121 0.626121 1.00029 0 
2 2 0 1.46258 0.01 0 0.635214 0.635214 1.00034 0 
2 2 0 1.45817 0.01 0 0.644189 0.644189 1.00039 0 
2 2 0 1.45352 0.01 0 0.653046 0.653046 1.00045 0 
2 2 0 1.44864 0.01 0 0.661779 0.661779 1.00051 0 
2 2 0 1.44354 0.01 0 0.670384 0.670384 1.00057 0 
2 2 0 1.43823 0.01 0 0.678862 0.678862 1.00064 0 
2 2 0 1.43272 0.01 0 0.687209 0.687209 1.00071 0 
2 2 0 1.42701 0.01 0 0.695426 0.695426 1.00079 0 
2 2 0 1.42113 0.01 0 0.703513 0.703513 1.00087 0 
2 2 0 1.41506 0.01 0 0.711469 0.711469 1.00096 0 
2 2 0 1.40883 0.01 0 0.719294 0.719294 1.00105 0 
2 2 0 1.40244 0.01 0 0.726989 0.726989 1.00115 0 
2 2 0 1.3959 0.01 0 0.734555 0.734555 1.00125 0 
2 2 0 1.38922 0.01 0 0.741993 0.741993 1.00136 0 
2 2 0 1.38239 0.01 0 0.749304 0.749304 1.00147 0 
2 2 0 1.37543 0.01 0 0.756489 0.756489 1.00159 0 
2 2 0 1.36835 0.01 0 0.76355 0.76355 1.00172 0 
2 2 0 1.36115 0.01 0 0.770488 0.770488 1.00186 0 
2 2 0 1.35383 0.01 0 0.777306 0.777306 1.002 0 
2 2 0 1.3464 0.01 0 0.784004 0.784004 1.00215 0 
2 2 0 1.33887 0.01 0 0.790584 0.790584 1.00231 0 
2 2 0 1.33124 0.01 0 0.797049 0.797049 1.00248 0 
2 2 0 1.32351 0.01 0 0.803399 0.803399 1.00266 0 
2 2 0 1.3157 0.01 0 0.809638 0.809638 1.00285 0 
2 2 0 1.30779 0.01 0 0.815766 0.815766 1.00306 0 
2 2 0 1.29981 0.01 0 0.821786 0.821786 1.00327 0 
2 2 0 1.29174 0.01 0 0.827699 0.827699 1.0035 0 
2 2 0 1.2836 0.01 0 0.833508 0.833508 1.00375 0 
2 2 0 1.27539 0.01 0 0.839214 0.839214 1.00401 0 
2 2 0 1.2671 0.01 0 0.844819 0.844819 1.00429 0 
2 2 0 1.25876 0.01 0 0.850326 0.850326 1.0046 0 
2 2 0 1.25034 0.01 0 0.855735 0.855735 1.00492 0 
2 2 0 1.24187 0.01 0 0.86105 0.86105 1.00527 0 
2 2 0 1.23334 0.01 0 0.866272 0.866272 1.00564 0 
2 2 0 1.22476 0.01 0 0.871402 0.871402 1.00604 0 
2 2 0 1.21612 0.01 0 0.876443 0.876443 1.00648 0 
2 2 0 1.20744 0.01 0 0.881397 0.881397 1.00696 0 
2 2 0 1.1987 0.01 0 0.886266 0.886266 1.00748 0 
2 2 0 1.18992 0.01 0 0.891052 0.891052 1.00805 0 
2 2 0 1.1811 0.01 0 0.895757 0.895757 1.00867 0 
2 2 0 1.17223 0.01 0 0.900384 0.900384 1.00936 0 
2 2 0 1.16332 0.01 0 0.904934 0.904934 1.01013 0 
2 2 0 1.15438 0.01 0 0.909411 0.909411 1.01098 0 
2 2 0 1.1454 0.01 0 0.913817 0.913817 1.01193 0 
2 2 0 1.13639 0.01 0 0.918156 0.918156 1.01301 0 
2 2 0 1.12735 0.01 0 0.92243 0.92243 1.01423 0 
2 2 0 1.11828 0.01 0 0.926643 0.926643 1.01563 0 
2 2 0 1.10919 0.01 0 0.9308 0.9308 1.01726 0 
2 2 0 1.10007 0.01 0 0.934907 0.934907 1.01917 0 
2 2 0 1.09093 0.01 0 0.938968 0.938968 1.02144 0 
2 2 0 1.08178 0.01 0 0.942993 0.942993 1.02418 0 
2 2 0 1.07261 0.01 0 0.946991 0.946991 1.02758 0 
2 2 0 1.06344 0.01 0 0.950975 0.950975 1.03188 0 
2 2 0 1.05427 0.01 0 0.954963 0.954963 1.03753 0 
2 2 0 1.04511 0.01 0 0.958981 0.958981 1.0453 0 
2 2 0 1.03599 0.01 0 0.963071 0.963071 1.05667 0 
2 2 0 1.02692 0.01 0 0.967299 0.967299 1.07504 0 
2 2 0 1.01799 0.01 0 0.971797 0.971797 1.11003 0 
